quarter_published,event_date,area,enterprise,enterprise_raw,forestry,forest_quarter,section,allotment_area,subdivision_area,subdivision_area_for_operation,composition,pine_share,age,completeness,bonitet,avg_height,avg_diameter,stock,cut_stock,cut_share,security_category,event_type,severity_ordinal,reason_raw,reason_biotic,reason_abiotic,reason_fire,reason_unclassified,repaired
2024-Q2,2024-05-28,Черкаська,корсунь-шевченківське лісгосп дп ліси україни,"філія ""Корсунь-Шевченківське лісове господарство"" ДП ""Ліси України""",Шевченківське,70,6,13.7,,,4ДЗ4ЯЗ1ГЗ1ЛПД+КЛГ,0,86,0.7,1,26,32,330,20,0.0606,експлуатаційні ліси,ВСР,1,"поперечний рак, трутовики, східчастий рак, бактеріальний рак, ясеневі лубоїди, вусачі, заболонники",1,0,0,0,event_date|allotment_area
2024-Q2,2024-05-28,Черкаська,корсунь-шевченківське лісгосп дп ліси україни,"філія ""Корсунь-Шевченківське лісове господарство"" ДП ""Ліси України""",Шевченківське,72,4,2.4,,,7ДЗ2ЯЗ1ЛПД+ГЗ,0,77,0.75,2,22,24,270,15,0.0556,експлуатаційні ліси,ВСР,1,"опеньок осінній, поперечний рак, трутовики, східчастий рак, бактеріальний рак, ясеневі лубоїди, вусачі, заболонники",1,0,0,0,event_date|allotment_area
2024-Q2,2024-05-28,Черкаська,корсунь-шевченківське лісгосп дп ліси україни,"філія ""Корсунь-Шевченківське лісове господарство"" ДП ""Ліси України""",Шевченківське,80,3,10.4,,,4ДЗ4ЯЗ1ГЗ1ЛПД+КЛГ,0,84,0.7,1,25,32,330,20,0.0606,експлуатаційні ліси,ВСР,1,"поперечний рак, трутовики, східчастий рак, бактеріальний рак, ясеневі лубоїди, вусачі, заболонники",1,0,0,0,event_date|allotment_area
2024-Q2,2024-05-28,Черкаська,корсунь-шевченківське лісгосп дп ліси україни,"філія ""Корсунь-Шевченківське лісове господарство"" ДП ""Ліси України""",Яблунівське,1,6,3.1,,,10ДЗ,0,76,0.7,2,20,24,230,20,0.087,захисні ліси,ВСР,1,"опеньок осінній, поперечний рак, трутовики, східчастий рак, вусачі, заболонники",1,0,0,0,event_date|allotment_area
2024-Q2,2024-05-28,Черкаська,корсунь-шевченківське лісгосп дп ліси україни,"філія ""Корсунь-Шевченківське лісове господарство"" ДП ""Ліси України""",Яблунівське,5,2,1.4,,,6ДЗ4ЯЗ,0,90,0.7,3,21,28,250,15,0.06,захисні ліси,ВСР,1,"поперечний рак, трутовики, східчастий рак, бактеріальний рак, ясеневі лубоїди, вусачі, заболонники",1,0,0,0,event_date|allotment_area
2024-Q2,2024-05-28,Черкаська,корсунь-шевченківське лісгосп дп ліси україни,"філія ""Корсунь-Шевченківське лісове господарство"" ДП ""Ліси України""",Яблунівське,5,3,12.5,,,6ДЗ2ЯЗ1ЛПД1ГЗ+КЛГ+БРС,0,90,0.7,2,23,30,277,25,0.0903,захисні ліси,ВСР,1,"поперечний рак, трутовики, східчастий рак, бактеріальний рак, ясеневі лубоїди, вусачі, заболонники",1,0,0,0,event_date|allotment_area
2024-Q2,2024-05-28,Черкаська,корсунь-шевченківське лісгосп дп ліси україни,"філія ""Корсунь-Шевченківське лісове господарство"" ДП ""Ліси України""",Яблунівське,5,4,13.2,,,4ДЗ2КЛГ3ЛПД1ГЗ+БРС,0,100,0.7,2,24,32,290,25,0.0862,захисні ліси,ВСР,1,"опеньок осінній, поперечний рак, трутовики, східчастий рак, вусачі, заболонники",1,0,0,0,event_date|allotment_area
2024-Q2,2024-05-28,Черкаська,корсунь-шевченківське лісгосп дп ліси україни,"філія ""Корсунь-Шевченківське лісове господарство"" ДП ""Ліси України""",Яблунівське,7,21,5.1,,,8ДЗ1ЛПД1ГЗ,0,71,0.75,1,23,30,290,20,0.069,експлуатаційні ліси,ВСР,1,"поперечний рак, трутовики, східчастий рак, вусачі, заболонники",1,0,0,0,event_date|allotment_area
2024-Q2,2024-05-28,Черкаська,корсунь-шевченківське лісгосп дп ліси україни,"філія ""Корсунь-Шевченківське лісове господарство"" ДП ""Ліси України""",Яблунівське,9,7,3.0,,,5ДЗ5ЯЗ+КЛГ+ГЗ,0,96,0.7,2,24,30,300,15,0.05,експлуатаційні ліси,ВСР,1,"поперечний рак, трутовики, східчастий рак, бактеріальний рак, ясеневі лубоїди, вусачі, заболонники",1,0,0,0,event_date
2024-Q2,2024-05-28,Черкаська,корсунь-шевченківське лісгосп дп ліси україни,"філія ""Корсунь-Шевченківське лісове господарство"" ДП ""Ліси України""",Яблунівське,13,27,4.8,,,3ДЗ3ЯЗ3ГЗ1ЛПД+КЛП,0,80,0.7,1,25,28,280,25,0.0893,експлуатаційні ліси,ВСР,1,"поперечний рак, трутовики, східчастий рак, бактеріальний рак, ясеневі лубоїди, вусачі, заболонники",1,0,0,0,event_date|allotment_area
2024-Q2,2024-05-28,Черкаська,корсунь-шевченківське лісгосп дп ліси україни,"філія ""Корсунь-Шевченківське лісове господарство"" ДП ""Ліси України""",Яблунівське,15,15,0.5,,,6ЯЗ3ДЗ1ГЗ+БРС+ВЛЧ,0,80,0.6,1,26,30,250,15,0.06,експлуатаційні ліси,ВСР,1,"східчастий рак, бактеріальний рак, поперечний рак, трутовики, ясеневі лубоїди, вусачі, заболонники",1,0,0,0,event_date
2024-Q2,2024-05-28,Черкаська,корсунь-шевченківське лісгосп дп ліси україни,"філія ""Корсунь-Шевченківське лісове господарство"" ДП ""Ліси України""",Яблунівське,16,12,1.1,,,6ЯЗ3ДЗ1ГЗ,0,71,0.6,1А,27,30,260,15,0.0577,експлуатаційні ліси,ВСР,1,"східчастий рак, бактеріальний рак, поперечний рак, трутовики, ясеневі лубоїди, вусачі, заболонники",1,0,0,0,event_date|allotment_area
2024-Q2,2024-05-28,Черкаська,корсунь-шевченківське лісгосп дп ліси україни,"філія ""Корсунь-Шевченківське лісове господарство"" ДП ""Ліси України""",Яблунівське,17,5,1.8,,,10ДЗ+ГЗ+ЛПД,0,64,0.8,1,23,26,320,20,0.0625,експлуатаційні ліси,ВСР,1,"поперечний рак, трутовики, східчастий рак, вусачі, заболонники",1,0,0,0,event_date|allotment_area
2024-Q2,2024-05-28,Черкаська,корсунь-шевченківське лісгосп дп ліси україни,"філія ""Корсунь-Шевченківське лісове господарство"" ДП ""Ліси України""",Яблунівське,17,9,2.1,,,4ДЗ3ЯЗ2ЛПД1ГЗ+КЛГ,0,76,0.8,1,24,28,320,20,0.0625,експлуатаційні ліси,ВСР,1,"поперечний рак, трутовики, східчастий рак, бактеріальний рак, ясеневі лубоїди, вусачі, заболонники",1,0,0,0,event_date|allotment_area
2024-Q2,2024-05-28,Черкаська,корсунь-шевченківське лісгосп дп ліси україни,"філія ""Корсунь-Шевченківське лісове господарство"" ДП ""Ліси України""",Яблунівське,24,2,20.4,2.1,2.1,10АКБ,0,51,0.6,1,19,24,140,20,0.1429,захисні ліси,ВСР,1,"некрозно - ракові хвороби, вусачі",1,0,0,0,event_date|allotment_area|subdivision_area|subdivision_area_for_operation
2024-Q2,2024-05-28,Черкаська,корсунь-шевченківське лісгосп дп ліси україни,"філія ""Корсунь-Шевченківське лісове господарство"" ДП ""Ліси України""",Яблунівське,24,10,21.5,6.3,6.3,10АКБ,0,51,0.6,1,20,24,150,25,0.1667,захисні ліси,ВСР,1,"некрозно - ракові хвороби, вусачі",1,0,0,0,event_date|allotment_area|subdivision_area|subdivision_area_for_operation
